temp,rain,seed_type,yield
25.22,541.01,1,100.0
34.01,1129.49,1,89.7098
29.06,427.06,0,78.313
22.72,1178.21,0,94.4359
23.11,330.12,1,70.2719
26.28,269.03,1,58.2901
39.29,390.69,1,54.0454
29.27,1293.48,0,88.9632
23.15,1060.48,0,96.7905
24.3,1299.2,0,92.0159
21.82,447.51,1,90.8136
27.92,168.53,1,36.515
25.2,1486.95,0,88.2611
39.04,1296.44,0,64.4663
21.89,242.67,0,40.445
22.43,186.34,0,31.0561
22.61,1253.14,1,95.7623
33.73,1412.6,0,75.4336
31.65,462.35,0,77.3743
20.44,190.26,1,41.2232
36.19,228.77,1,39.2848
22.45,1419.19,0,89.6161
23.36,903.44,1,99.9587
29.92,635.82,1,100.0
23.46,400.6,0,75.1506
25.5,724.42,0,100.0
20.69,966.85,0,98.6631
32.95,798.45,1,95.1361
21.22,491.69,0,97.9216
28.38,999.71,0,97.044
32.62,1223.04,0,82.0016
39.79,1194.68,1,74.4936
29.59,1194.01,1,96.4719
38.25,803.35,1,81.8661
25.41,136.49,0,22.748
20.59,1234.97,1,95.9804
21.17,1488.14,1,92.9423
35.34,1499.45,0,69.6689
22.0,1019.61,1,98.5647
30.67,1207.73,0,87.1609
35.28,1426.92,1,82.9744
27.1,1274.91,0,92.5018
23.52,929.53,1,99.6457
38.28,139.49,1,21.4223
38.95,889.05,0,72.6221
36.73,1234.56,1,81.6504
30.84,345.78,0,54.4586
21.81,425.67,0,81.4182
20.4,769.18,1,100.0
38.36,382.05,0,41.298
26.82,348.44,1,73.4777
21.19,306.8,0,51.6992
35.49,1285.07,1,84.1608
39.21,623.03,1,79.4721
31.72,571.19,1,98.1992
22.73,320.51,1,68.5885
35.84,1444.93,1,81.3688
23.48,1456.24,1,93.3251
24.46,924.53,0,99.5094
27.57,1127.59,1,97.2689
22.55,1120.36,1,97.3556
37.02,1179.16,0,71.8789
23.64,545.5,0,100.0
32.79,245.75,1,49.428
22.81,1143.48,0,95.1304
26.94,547.33,0,100.0
36.43,1038.03,1,84.7605
28.93,471.3,0,89.3616
33.86,590.67,0,85.3412
34.41,167.41,1,31.3265
34.65,1456.74,1,84.1899
29.86,630.2,1,100.0
22.03,771.28,0,100.0
23.25,203.19,0,33.8655
25.9,546.2,0,100.0
21.48,338.15,1,71.6758
23.22,205.0,0,34.1672
26.76,1479.39,1,93.0474
34.09,703.85,0,84.7748
32.15,707.88,0,89.6341
22.03,387.77,0,71.9427
28.19,875.76,1,100.0
33.21,516.36,0,86.9701
20.99,900.48,1,99.9943
23.07,605.16,1,100.0
21.75,1253.46,1,95.7585
23.99,136.03,0,22.6717
32.76,1467.88,1,88.7759
36.88,531.69,1,85.3115
29.42,1352.83,1,94.5661
21.82,861.78,0,100.0
27.42,634.02,0,100.0
28.92,468.61,1,94.5075
25.27,1271.91,0,92.5618
23.02,1075.06,0,96.4988
21.71,581.31,1,100.0
39.41,925.62,0,70.9524
36.82,1245.77,1,81.3109
39.31,1061.9,1,77.2759
31.45,429.9,1,86.1381
21.58,1363.89,0,90.7222
30.04,1360.64,0,85.6822
22.41,1160.06,0,94.7987
38.98,334.03,0,32.8082
36.17,276.66,1,47.5487
21.57,1056.38,0,96.8725
39.95,978.12,1,76.6991
26.39,1117.94,0,95.6411
21.74,878.91,1,100.0
37.13,827.56,0,77.1688
35.73,972.28,1,87.3051
22.25,309.5,0,52.3748
38.5,887.76,0,73.7536
35.71,1314.47,1,83.2391
37.56,469.79,1,69.8687
31.44,762.27,0,91.3988
25.51,301.39,1,65.2439
20.78,1345.4,1,94.6552
33.81,169.01,1,32.502
38.42,1355.84,0,64.8414
26.76,1211.11,1,96.2666
25.61,788.27,0,100.0
39.45,419.14,1,56.8326
39.48,720.35,1,78.789
25.39,683.48,0,100.0
23.76,395.95,1,81.7907
34.82,1163.29,1,87.2933
36.42,821.38,0,78.9491
21.31,1093.4,1,97.6792
22.71,1291.81,0,92.1637
23.47,1325.25,0,91.4949
36.74,449.29,1,70.2045
21.01,604.53,0,100.0
25.48,1252.91,1,95.7651
32.71,273.42,0,36.9882
24.84,784.3,1,100.0
23.55,1318.67,1,94.9759
26.88,1272.72,1,95.5274
34.98,1064.39,1,88.0793
20.55,169.51,0,28.2519
37.14,1006.33,0,75.0178
25.38,673.31,0,100.0
37.29,1453.99,0,65.6886
29.48,285.24,0,44.7219
32.02,111.85,1,23.2425
32.17,1420.21,1,90.8403
28.48,627.07,1,100.0
29.18,405.49,1,83.4612
33.54,1254.04,1,89.3918
31.69,110.29,1,23.2362
31.23,931.28,1,99.0518
25.97,251.35,0,41.8911
26.73,487.08,1,97.7384
37.23,465.61,1,70.5616
23.77,824.21,0,100.0
37.99,1227.6,1,78.5844
33.21,1053.06,0,83.9123
33.11,1496.46,1,87.5725
38.14,666.44,0,74.6544
31.66,1492.66,0,78.9957
26.86,1098.72,1,97.6154
38.13,1040.62,1,80.4863
36.91,1276.89,0,70.1912
25.88,759.09,1,100.0
34.5,882.64,0,83.7407
38.94,1359.43,0,63.4653
24.45,412.66,1,84.7153
28.41,1341.58,1,94.701
25.21,511.67,0,100.0
29.41,1312.95,0,88.2142
29.44,372.36,0,64.1564
37.35,634.34,1,84.1251
28.26,1319.19,0,90.9609
22.75,380.42,1,79.0727
39.74,1349.98,1,72.7406
22.86,1307.35,0,91.853
35.58,782.61,0,81.0529
26.27,181.22,1,39.2641
25.47,1165.67,0,94.6866
31.53,321.81,0,47.6322
22.59,707.2,1,100.0
28.07,1451.46,1,93.3825
20.09,847.3,1,100.0
39.0,1348.81,0,63.5204
20.36,105.77,0,17.6289
24.53,1327.78,1,94.8666
22.58,636.97,1,100.0
23.34,1253.38,1,95.7594
38.97,738.3,1,80.0768
28.67,1061.49,0,95.0869
26.85,1361.94,1,94.4568
35.0,330.84,1,59.1265
20.38,414.05,0,78.5125
24.22,130.68,0,21.7798
22.46,1095.55,0,96.0889
27.5,996.45,0,98.071
31.88,167.14,0,23.5356
33.07,127.64,0,16.9577
28.34,632.36,1,100.0
29.49,314.38,0,50.4047
26.02,1026.33,1,98.484
32.46,1081.02,1,94.1879
36.61,246.88,0,26.9707
25.65,1198.66,1,96.416
23.97,379.65,1,78.9386
36.63,1462.37,1,79.1766
34.07,513.49,0,84.8282
30.96,1374.5,1,94.306
26.61,103.83,0,17.3055
38.14,1269.33,1,77.7241
22.98,226.12,0,37.686
34.47,241.81,1,45.1168
32.89,739.45,1,95.2832
25.28,170.11,0,28.352
37.48,1293.15,1,79.0752
36.03,537.79,0,79.9202
21.9,1161.49,0,94.7703
20.19,293.75,0,48.9587
26.57,1352.34,1,94.5719
37.57,230.13,1,36.7592
23.66,661.09,1,100.0
25.44,640.0,1,100.0
36.0,1008.39,0,77.8373
22.26,1074.64,0,96.5072
39.63,1282.09,0,63.2797
28.32,927.05,1,99.6754
23.63,631.65,1,100.0
32.23,1307.61,0,81.28
29.66,783.37,1,100.0
28.81,188.67,1,40.8786
20.25,1315.67,0,91.6867
39.56,1037.78,1,76.9518
30.38,1063.54,0,90.7743
28.66,1117.31,1,97.3922
26.91,1046.81,1,98.2382
22.97,1257.01,0,92.8597
20.23,1408.12,1,93.9026
37.04,1317.18,0,69.0628
35.03,548.89,1,89.9285
39.4,170.49,0,15.4546
31.01,630.09,0,92.4752
21.58,721.86,1,100.0
21.76,797.84,1,100.0
22.37,796.32,0,100.0
22.05,677.27,0,100.0
36.52,1208.5,1,82.5026
37.8,887.27,1,82.9945
39.01,608.68,0,72.4822
36.33,1282.04,1,82.086
31.2,967.66,1,98.6805
34.33,608.61,1,91.6671
22.28,1163.05,0,94.739
20.04,597.19,1,100.0
30.95,623.45,0,92.6155
20.92,329.82,0,57.4544
36.44,1139.52,1,83.5339
22.14,955.19,0,98.8962
22.41,1293.07,0,92.1386
29.14,1193.99,1,96.4721
22.16,680.26,0,100.0
35.44,730.71,0,81.3927
39.28,106.07,0,9.7042
31.06,705.93,1,99.8387
38.49,1193.51,0,67.9112
33.84,343.11,0,46.5888
22.07,1020.53,1,98.5536
30.08,638.53,0,94.7945
25.47,1449.03,1,93.4116
29.06,286.72,1,62.1228
32.05,1341.01,1,92.0816
36.86,866.93,1,85.3463
34.24,1409.72,0,74.2119
24.02,973.83,1,99.114
33.73,1389.67,0,75.8761
39.63,1010.12,0,68.7308
30.08,1072.04,1,97.9356
34.21,1165.09,1,88.8013
31.66,1419.74,1,92.1228
33.48,1351.41,1,88.3709
37.55,691.34,0,76.1261
30.45,135.38,0,20.3481
21.06,179.25,1,38.8368
35.0,325.31,1,58.3102
33.67,305.0,0,39.6309
33.81,513.2,0,85.4703
27.17,733.63,0,100.0
34.85,885.78,0,82.8794
30.22,1215.57,1,96.2132
33.86,165.77,1,31.8101
27.75,1439.38,1,93.5274
39.32,175.32,1,25.3498
24.06,1316.39,1,95.0033
36.6,1376.08,1,80.2879
35.1,865.26,0,82.2446
35.52,1450.01,1,82.0926
28.98,1476.83,0,86.0226
23.74,343.31,0,60.8283
27.54,699.91,1,100.0
22.6,917.58,1,99.789
20.11,752.86,0,100.0
20.8,1400.08,0,89.9984
35.47,975.51,1,87.9108
29.81,901.75,1,99.979
21.46,1090.75,0,96.1849
39.14,828.85,0,72.1506
28.32,851.85,0,99.2034
26.99,1336.76,1,94.7589
26.62,511.0,1,100.0
39.93,1253.16,0,63.1052
22.29,584.41,0,100.0
38.09,959.18,0,73.5915
39.18,1055.57,1,77.6883
27.63,1214.69,0,93.7062
27.72,856.33,1,100.0
20.49,823.61,1,100.0
30.29,812.23,1,100.0
20.88,1357.59,0,90.8481
26.41,215.28,0,35.8806
23.35,1438.79,0,89.2243
32.54,395.09,0,60.3802
37.3,693.89,0,76.7525
24.11,1260.25,1,95.677
32.93,1415.65,0,77.3589
20.48,1103.62,0,95.9277
21.75,175.98,1,38.128
31.16,904.95,0,91.9968
38.22,670.69,1,81.9507
32.6,706.24,0,88.4891
27.79,265.63,0,44.2713
32.83,965.69,0,86.6151
34.02,201.63,0,25.5155
25.8,1060.23,0,96.7954
25.63,1397.37,1,94.0316
27.9,1025.01,1,98.4999
23.13,407.81,1,83.8671
35.94,1289.25,1,82.9904
39.2,301.71,1,43.8736
39.15,115.61,0,10.6764
22.46,107.04,1,23.1924
30.74,1425.77,1,93.6907
24.2,1138.0,1,97.144
24.23,1367.88,0,90.6424
23.22,409.1,1,84.0931
23.89,353.9,0,63.4753
37.03,1405.32,1,78.8668
32.89,202.4,0,27.1307
25.01,376.38,1,78.3673
39.03,599.99,0,72.423
22.0,967.32,0,98.6536
26.36,730.9,1,100.0
33.87,313.35,1,59.6088
36.15,1442.12,0,68.7726
20.1,444.65,0,86.1613
34.24,997.17,1,90.724
36.8,288.03,1,47.9224
37.56,747.99,1,83.6057
35.5,781.76,0,81.2617
23.52,949.28,1,99.4087
37.17,296.0,0,31.2297
25.26,1340.87,0,91.1826
34.55,1348.95,0,74.6498
36.25,910.46,0,79.1587
38.13,872.23,1,82.1848
33.08,308.09,1,60.8942
24.47,1181.0,1,96.628
22.68,801.57,0,100.0
27.94,803.03,0,100.0
36.96,1229.16,0,71.0178
35.14,296.52,0,35.2974
23.58,1428.2,0,89.4361
34.72,776.9,1,90.704
20.81,1166.06,0,94.6788
21.26,617.21,0,100.0
33.37,825.04,1,94.0707
27.76,1385.06,0,90.2987
20.8,1007.93,0,97.8413
34.07,829.92,1,92.3132
36.7,468.64,0,60.0981
27.53,629.93,0,100.0
30.33,626.86,0,94.1669
30.33,594.06,1,100.0
29.74,774.95,0,95.6569
30.04,294.56,0,45.0931
24.6,820.36,1,100.0
24.23,361.67,1,75.7919
32.04,1243.74,0,83.0242
28.29,562.31,0,99.2693
29.63,770.34,0,95.9242
31.82,1006.16,1,96.6865
20.45,160.4,0,26.7337
22.69,817.7,0,100.0
21.12,461.56,0,90.3909
30.33,667.64,0,94.168
37.57,1119.16,1,80.9446
38.95,403.23,1,56.667
37.35,338.79,1,53.5658
32.02,1212.46,0,83.7088
32.46,815.13,0,88.8394
34.48,579.74,1,91.2907
31.93,196.38,1,40.9651
27.71,252.0,0,41.9997
30.45,1373.07,1,94.3231
36.53,947.72,0,77.72
29.52,960.65,0,94.9936
37.56,844.0,0,76.1124
21.86,1023.15,0,97.537
37.94,1184.82,1,79.2337
30.44,618.53,0,93.8978
33.95,700.54,1,92.6179
35.79,633.73,0,80.5222
28.51,456.33,0,87.2648
38.2,217.34,1,33.5258
25.16,107.66,0,17.9429
31.56,264.96,0,37.8721
27.5,387.59,1,80.3276
28.18,249.22,1,53.9969
33.03,455.09,1,84.6527
31.29,956.63,1,98.5869
35.1,678.52,1,89.7514
23.57,882.73,1,100.0
25.08,529.31,1,100.0
35.48,657.38,0,81.2903
37.1,1023.0,0,74.7901
28.93,1079.04,0,94.0895
22.01,811.68,1,100.0
36.02,959.64,0,78.7646
23.21,1450.4,0,88.992
36.09,1252.56,1,83.0508
38.52,709.53,0,73.7069
25.26,619.17,0,100.0
34.49,1402.96,1,85.2398
32.28,829.41,0,89.3017
38.91,1248.32,1,76.0344
28.78,382.39,1,79.4183
23.89,1197.54,0,94.0491
32.3,1043.63,1,95.0169
24.79,100.4,0,16.7337
21.74,486.31,1,97.6045
27.06,653.2,0,100.0
30.35,1131.7,0,89.4789
38.38,869.43,1,81.5411
26.95,1241.72,0,93.1656
32.13,372.34,1,74.157
31.5,465.55,1,92.0989
30.12,882.08,1,100.0
26.8,263.81,1,57.1594
37.52,1238.41,1,79.6335
33.88,1452.48,1,86.1607
35.4,1160.46,1,85.8761
33.63,1355.13,0,76.8176
29.64,460.95,1,93.1658
32.67,1491.88,0,76.4794
36.0,677.4,1,87.4919
30.33,113.61,1,24.616
24.97,230.21,1,49.8795
21.52,1403.95,1,93.9525
26.28,405.99,1,83.5487
23.66,1144.62,0,95.1076
29.98,379.53,0,64.3486
37.45,389.49,0,45.0017
36.7,1270.87,1,81.3026
23.12,249.37,0,41.5608
33.52,1028.79,0,83.6335
35.28,858.06,0,81.7878
36.96,619.68,1,85.0995
29.85,1479.51,1,93.0459
29.82,1478.15,1,93.0622
27.96,1150.24,0,94.9953
21.08,1218.98,1,96.1723
38.79,145.59,1,21.711
27.87,1060.87,0,96.7825
29.14,268.52,1,58.1783
26.31,111.79,0,18.631
27.59,241.05,1,52.2268
32.26,463.58,1,88.9245
24.74,759.88,1,100.0
27.32,798.28,0,100.0
28.38,1153.07,1,96.9631
37.09,491.48,0,62.2983
31.43,1470.98,0,80.0099
36.28,1109.14,0,75.1076
31.11,1298.83,0,84.2564
22.92,1442.81,0,89.1439
29.46,113.64,1,24.6218
29.99,1493.79,1,92.8746
35.71,520.05,0,80.7334
27.97,1066.76,0,96.6648
24.31,456.01,0,89.0014
29.0,568.52,1,100.0
27.21,880.49,1,100.0
26.88,676.47,1,100.0
37.35,1448.36,0,65.6643
31.54,1009.81,0,88.9611
39.59,498.45,1,65.4723
33.46,782.49,1,93.8404
37.79,633.5,1,83.0184
29.28,1439.23,0,86.0278
32.81,1399.99,1,89.471
32.63,900.29,0,88.4305
21.58,581.08,1,100.0
26.34,507.9,1,100.0
32.11,653.64,1,97.2308
35.62,1414.28,1,82.28
28.28,357.44,0,63.6399
22.5,428.48,1,87.4837
38.81,1080.98,0,69.3586
24.21,655.86,0,100.0
21.28,1330.17,0,91.3967
20.53,655.82,0,100.0
22.08,965.34,0,98.6931
33.1,1339.66,1,89.4824
24.59,1132.63,1,97.2084
32.53,283.79,0,38.7283
20.57,1028.97,1,98.4524
37.28,754.07,1,84.2879
30.97,289.16,0,42.4663
31.82,739.16,1,97.9585
30.47,995.34,1,98.8559
38.18,774.31,0,74.5538
36.09,718.6,1,87.2646
28.24,318.0,0,53.969
20.0,1241.53,0,93.1694
26.88,756.88,0,100.0
33.76,788.7,1,93.1115
25.99,1172.22,1,96.7334
31.94,1215.47,1,93.8641
23.77,1335.03,1,94.7797
27.9,328.58,1,70.001
36.57,408.83,0,50.7452
28.44,435.39,1,88.6926
25.69,1140.1,1,97.1188
28.26,1294.87,0,91.4573
22.73,254.5,1,55.1414
32.35,480.99,1,91.4348
23.76,127.15,0,21.1923
39.39,130.98,0,11.8808
25.64,275.05,1,59.5952
34.54,425.93,0,60.1606
20.29,404.06,1,83.2111
26.23,1219.25,1,96.169
29.27,1207.99,1,96.3041
21.6,1150.8,0,94.9841
21.12,1185.91,0,94.2817
30.86,354.25,1,74.4929
36.35,1259.55,0,71.9464
39.49,1100.56,1,76.3634
35.42,720.15,0,81.4387
23.98,1129.45,0,95.411
30.42,1474.96,1,93.1005
27.78,1445.7,1,93.4516
23.17,1119.53,0,95.6094
25.07,993.93,0,98.1214
27.21,172.92,0,28.8204
39.47,430.35,1,58.0769
26.49,334.3,1,71.0033
31.69,654.13,0,90.7652
20.18,158.79,1,34.4047
33.77,316.99,0,41.731
24.97,799.89,1,100.0
38.62,1495.76,0,61.5423
21.2,1002.4,0,97.9519
22.52,425.74,1,87.0053
36.11,714.21,0,79.7237
20.43,628.88,0,100.0
25.01,155.28,1,33.6449
31.18,859.83,1,99.5488
23.8,361.28,1,75.7235
26.47,755.75,0,100.0
21.38,317.04,1,67.9812
36.39,858.25,1,86.5291
20.01,993.24,1,98.8812
34.67,1336.11,1,85.5838
35.52,434.3,0,58.4347
33.17,854.54,1,94.5855
23.8,1056.51,0,96.8697
32.26,551.64,1,96.848
22.21,832.48,0,100.0
20.88,1412.92,0,89.7416
37.47,382.91,1,58.9328
23.83,144.54,1,31.3179
33.16,836.15,1,94.6039
20.98,409.01,0,77.253
20.26,1389.45,1,94.1266
38.57,1264.91,1,76.7009
36.02,184.98,1,32.0305
36.44,1211.95,0,72.6597
36.47,472.14,0,61.5044
34.69,1268.24,0,75.9202
38.89,1444.82,0,61.8734
22.02,423.43,1,86.5994
23.79,836.67,0,100.0
31.4,1426.5,1,92.6806
34.92,1172.8,1,86.921
33.49,1083.57,1,91.5725
37.66,333.53,0,35.8322
31.0,806.57,0,92.5017
30.68,939.88,1,99.5214
38.05,870.11,1,82.3758
36.9,677.28,1,85.2573
36.52,552.83,0,78.6923
31.26,399.5,1,81.5458
27.2,733.36,1,100.0
20.0,148.53,1,32.1811
31.92,824.65,1,97.7119
20.13,1478.15,0,88.437
37.11,130.38,1,21.3403
38.38,815.78,0,74.0444
21.89,744.52,0,100.0
22.77,613.92,0,100.0
24.66,1235.5,0,93.2899
31.41,896.69,0,91.4756
34.69,1113.01,1,88.2305
23.46,1255.99,0,92.8803
31.9,520.55,1,97.7384
21.57,178.29,1,38.6299
26.96,1244.0,1,95.872
38.6,268.76,0,25.7918
34.95,1289.27,0,74.8307
32.68,985.07,0,86.6042
26.1,157.66,0,26.2759
26.54,1076.88,0,96.4625
21.01,1124.21,1,97.3095
39.42,1153.98,0,66.3685
24.44,505.7,1,100.0
22.96,570.64,1,100.0
31.43,169.04,1,35.9962
25.25,657.94,1,100.0
35.48,282.53,0,33.0055
29.62,377.35,1,78.5366
33.04,374.54,0,54.7843
24.85,472.76,1,95.233
26.47,1393.79,0,90.1241
22.25,679.01,1,100.0
26.97,549.03,0,100.0
35.39,336.96,1,58.9075
32.32,1486.22,1,89.6543
32.46,716.65,0,88.8409
23.99,623.35,0,100.0
22.25,176.35,0,29.3922
37.38,1248.19,0,69.5986
26.87,1225.99,1,96.0881
29.0,131.85,0,21.0945
34.8,396.63,1,69.4584
30.98,972.26,0,91.1148
33.9,1035.56,1,91.1197
31.66,1028.94,0,88.271
25.11,184.15,0,30.6923
35.78,965.15,0,79.2376
29.3,1423.25,0,86.287
27.77,479.83,1,96.471
37.29,126.71,1,20.5512
24.62,632.98,0,100.0
38.08,778.53,0,74.8064
23.73,800.91,1,100.0
31.21,1097.46,0,88.0165
24.95,841.18,1,100.0
29.8,1142.15,0,90.6604
26.94,592.68,1,100.0
24.72,1469.54,1,93.1655
36.24,976.11,1,85.992
37.81,1240.8,0,68.6639
38.88,1428.76,0,62.2179
23.03,1356.05,0,90.8791
21.76,635.09,0,100.0
28.35,902.06,1,99.9753
39.41,1373.63,1,73.2896
28.98,284.48,0,45.5485
31.62,1057.67,0,87.7951
37.25,532.6,0,76.8706
28.6,1372.6,0,89.0447
33.12,890.78,0,87.1884
26.35,880.28,0,100.0
23.68,1275.33,0,92.4934
34.54,1171.61,1,87.8867
39.22,524.69,1,79.4402
23.04,363.11,0,65.7768
23.69,1167.43,1,96.7909
32.11,957.31,0,88.5736
24.62,136.52,0,22.753
33.76,767.24,1,93.0929
34.24,623.54,1,91.899
29.83,292.52,0,45.1864
24.53,672.02,0,100.0
38.51,1430.28,0,63.1227
34.85,1483.54,0,71.2109
21.32,1397.94,1,94.0247
37.34,785.92,1,84.1435
37.34,1342.62,1,78.8498
28.1,158.56,1,34.354
34.4,651.81,0,83.99
30.41,732.25,0,93.9675
37.56,444.01,1,66.5487
39.68,154.95,1,21.921
30.32,982.91,0,92.5355
23.8,715.38,1,100.0
35.47,500.28,0,81.3161
28.45,958.39,0,97.7091
33.8,1365.15,1,87.4206
36.6,732.38,0,78.5053
23.6,919.63,0,99.6075
27.86,552.85,0,100.0
23.58,926.44,0,99.4712
37.65,226.25,1,35.9796
33.83,1370.03,0,76.0136
34.37,272.96,0,33.9064
34.12,987.7,0,82.9346
30.48,637.72,0,93.8091
27.57,632.85,0,100.0
38.25,891.69,0,74.3874
23.24,302.45,0,50.6126
28.39,533.33,1,100.0
25.78,352.97,0,63.2436
39.21,104.95,1,15.2723
20.24,796.68,1,100.0
30.87,108.05,1,23.411
24.76,924.41,1,99.7071
29.07,718.63,0,97.3131
24.89,866.28,0,100.0
20.98,307.56,1,66.3228
20.73,1295.36,1,95.2557
26.62,222.78,0,37.1306
28.34,349.55,1,73.6709
32.22,1068.12,0,86.0831
39.33,1149.07,1,76.1965
38.63,230.38,1,34.6817
26.46,1356.54,0,90.8692
35.17,1280.63,0,74.4652
25.86,288.36,1,62.4789
26.58,679.26,0,100.0
33.92,956.88,0,84.071
31.43,1471.09,0,80.0098
29.67,1064.12,1,98.0306
28.54,1286.92,1,95.357
30.51,1493.03,1,92.8836
38.54,960.01,1,80.4247
30.39,984.6,1,98.9848
36.16,1337.13,0,70.8584
34.17,1470.96,0,73.1514
22.36,750.84,0,100.0
34.75,390.26,1,68.6787
28.28,567.31,0,99.2979
20.23,381.66,1,79.2908
25.09,194.97,1,42.2436
30.13,553.49,0,94.6655
22.28,566.6,1,100.0
34.49,962.39,0,82.5324
36.64,371.62,1,60.0395
38.45,770.75,1,81.386
35.95,1003.91,1,86.3903
23.11,744.87,1,100.0
29.25,1239.83,0,90.0798
36.7,519.08,1,85.7447
31.1,126.21,1,27.2313
35.99,1343.24,1,82.2043
21.32,309.03,0,52.2567
26.78,625.34,0,100.0
31.42,645.39,0,91.4509
37.29,1152.16,1,81.2444
34.2,480.1,0,71.4703
29.94,432.7,1,88.2224
36.59,523.68,1,86.0271
23.5,623.9,0,100.0
35.56,1378.7,1,82.8661
30.12,1218.64,0,88.3276
23.8,1393.09,1,94.0829
35.51,300.61,0,35.0859
36.44,1413.23,0,68.6284
24.1,151.17,1,32.7543
34.27,831.28,0,84.3161
26.22,161.64,0,26.9403
26.67,1344.86,0,91.1028
30.41,1022.58,1,98.5291
20.45,1161.89,0,94.7622
26.42,369.56,1,77.1737
30.65,1181.9,0,87.7482
25.45,320.49,0,55.1236
20.31,972.12,0,98.5575
24.13,590.45,1,100.0
25.42,1420.59,1,93.7529
31.48,339.78,1,70.5759
32.27,574.23,1,96.8369
21.01,140.59,0,23.4316
22.12,175.32,1,37.986
27.84,1086.55,1,97.7614
32.33,537.42,0,89.1842
34.26,1039.22,0,81.5707
39.47,1158.04,1,75.7194
31.36,230.08,1,49.1418
21.95,534.55,1,100.0
29.41,1426.43,0,85.9442
37.22,963.72,1,83.6806
27.84,1079.46,1,97.8465
35.78,1335.37,1,82.8367
29.75,191.51,0,29.6841
27.03,745.74,0,100.0
25.65,588.06,0,100.0
30.16,667.96,0,94.6025
26.52,1009.23,1,98.6892
30.65,661.14,1,100.0
24.77,441.17,0,85.2919
39.48,637.34,1,78.8054
24.16,1071.68,1,97.9398
35.69,709.5,1,88.2843
30.89,430.62,0,73.0974
34.79,1096.67,1,88.1716
22.29,934.51,1,99.5859
31.1,1250.83,0,85.229
26.16,668.11,0,100.0
33.71,934.97,1,92.805
26.55,1002.98,0,97.9403
21.81,1243.85,0,93.1231
35.14,1025.23,1,88.1433
30.63,645.98,1,100.0
23.91,1054.12,1,98.1505
25.99,1212.09,1,96.255
38.37,1411.35,1,75.4388
39.81,915.82,1,77.7957
36.95,1293.51,0,69.748
27.38,868.44,0,100.0
20.02,884.04,1,100.0
22.19,495.09,0,98.7732
24.7,1083.11,1,97.8027
32.5,1096.48,1,93.8815
27.63,863.17,0,100.0
29.5,363.52,1,76.1156
36.87,604.4,1,85.3336
23.09,1496.44,0,88.0712
22.69,200.44,0,33.4074
22.88,1338.84,1,94.7339
39.5,290.09,0,26.1087
32.84,682.2,1,95.3879
37.87,1073.55,1,80.7383
32.46,736.15,1,96.3376
31.04,730.06,1,99.8975
24.51,694.68,0,100.0
31.56,1285.53,0,83.3926
34.24,476.95,1,83.5191
20.67,153.01,1,33.1524
34.1,258.43,1,49.0553
39.23,212.09,1,30.8162
29.3,209.53,0,33.1073
24.9,982.93,0,98.3414
33.68,854.88,1,93.2963
32.26,1365.02,0,80.0477
29.38,817.73,1,100.0
31.48,564.12,1,98.8017
39.21,1217.51,1,75.6608
23.35,1073.07,1,97.9231
34.54,889.19,0,83.6514
32.59,909.4,0,88.347
33.13,508.45,0,87.184
25.74,215.51,0,35.919
37.03,488.99,0,62.1257
32.32,485.3,1,92.2997
20.28,256.17,0,42.6949
38.2,1134.55,1,79.1788
27.4,345.56,0,61.3898
29.7,1219.12,0,89.3717
26.86,218.16,0,36.3603
31.91,1250.41,1,93.5178
35.06,678.13,1,89.8619
24.76,716.26,0,100.0
24.22,1128.11,1,97.2627
21.09,470.15,0,92.5384
21.05,749.62,1,100.0
26.03,1144.61,0,95.1078
27.6,1087.85,1,97.7458
25.25,842.62,1,100.0
20.24,1398.11,1,94.0227
27.64,541.96,0,100.0
21.95,843.81,1,100.0
39.12,704.5,1,79.6908
26.7,473.92,0,93.4807
25.11,917.85,1,99.7858
35.46,1148.73,0,76.3679
30.4,1048.81,0,91.0263
26.27,114.81,0,19.1349
36.63,116.75,0,12.7379
30.51,1059.7,1,98.0836
24.39,496.62,0,99.154
20.68,967.16,0,98.6569
38.77,1019.25,0,70.6898
39.01,993.32,0,70.6092
21.73,946.56,1,99.4413
33.13,1359.86,0,77.9831
37.92,1073.92,1,80.6129
25.89,1024.67,0,97.5066
32.78,1391.77,1,89.6597
35.39,1069.11,1,87.0027
25.15,1193.02,1,96.4837
35.54,635.92,1,88.6447
39.92,461.53,1,59.9934
23.56,197.16,0,32.8596
32.21,349.82,1,70.162
22.17,856.89,1,100.0
24.37,1000.67,1,98.7919
34.31,244.6,0,30.4807
21.41,1118.56,1,97.3772
20.38,796.78,0,100.0
38.66,1030.45,1,79.2899
23.03,561.76,1,100.0
31.49,821.54,1,98.768
29.56,665.48,0,96.093
30.8,104.63,1,22.6699
22.42,849.43,1,100.0
26.67,523.96,0,100.0
32.65,1442.35,0,77.5393
27.31,1294.68,1,95.2639
21.61,743.5,1,100.0
32.96,347.27,0,49.5623
39.35,1025.03,1,77.624
33.92,1355.04,1,87.2453
29.73,1339.3,1,94.7284
34.71,295.92,0,36.0895
20.51,1494.94,0,88.1013
29.78,188.19,1,40.7744
29.99,1450.94,1,93.3888
39.33,122.99,1,17.7666
21.12,1202.89,0,93.9422
28.11,396.35,1,81.8612
38.8,1318.28,0,64.6299
34.82,426.18,0,59.2962
20.74,298.23,0,49.7044
